"practice_pac_id","practice_type","practice_group_name","practice_awv_count","npi","last_name","first_name","credential","primary_specialty","total_awv","total_unique_benes","total_medicare_allowed_amt","avg_cost_per_bene","beneficiary_average_risk_score","pct_awv","avg_average_medicare_payment_amt"
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1447257498","TROCHIMOWICZ","MARK","MD","FAMILY PRACTICE",NULL,"223","$32,170.25","$144.26","2.0735","0.00000000000000000000",NULL
"6800706599","Group Practice","WESTSIDE FAMILY HEALTHCARE, INC.","13","1821209677","MCDONNAUGH","STEPHANIE",NULL,"NURSE PRACTITIONER",NULL,"46","$875.06","$19.02","2.0656","0.00000000000000000000",NULL
"9335035740","Group Practice","FAMILY CARE ASSOCIATES, INC","48","1821209677","MCDONNAUGH","STEPHANIE",NULL,"NURSE PRACTITIONER",NULL,"46","$875.06","$19.02","2.0656","0.00000000000000000000",NULL
"6709178510","Group Practice","EAST COAST OBSERVATION PHYSICIANS LLP","309","1366453607","CASTIGLIONI","HEATHER","PA","PHYSICIAN ASSISTANT",NULL,"330","$36,556.59","$110.78","2.0637","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1538147673","BARTLEY","MARILYNN",NULL,"NURSE PRACTITIONER",NULL,"76","$6,408.86","$84.33","2.0593","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1760535256","SAVOY","MARGOT","MD","FAMILY PRACTICE",NULL,"207","$28,757.12","$138.92","2.0583","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1457788036","MASSAQUOI","PATRICK",NULL,"NURSE PRACTITIONER",NULL,"11","$79.43","$7.22","2.0581","0.00000000000000000000",NULL
"2466351481","Group Practice","CHRISTIANA CARE HEALTH INITIATIVES",NULL,"1184820458","HARRISON","BARBARA",NULL,"NURSE PRACTITIONER",NULL,"59","$6,213.72","$105.32","2.0491","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1275982050","GARVEY","MELISSA",NULL,"NURSE PRACTITIONER",NULL,"36","$2,812.45","$78.12","2.0461","0.00000000000000000000",NULL
"4082681218","Group Practice","MB MEDICAL SERVICES LLC","105","1922088426","MARQUEZ","MISAEL","MD","INTERNAL MEDICINE","105","820","$334,842.96","$408.35","2.0098","0.12804878048780487805","117.4800000000000000"
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1922079631","MOWER-WADE","DONNA",NULL,"NURSE PRACTITIONER",NULL,"37","$2,252.72","$60.88","2.0098","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1922088426","MARQUEZ","MISAEL","MD","INTERNAL MEDICINE","105","820","$334,842.96","$408.35","2.0098","0.12804878048780487805","117.4800000000000000"
"2466351481","Group Practice","CHRISTIANA CARE HEALTH INITIATIVES",NULL,"1447427471","DATTANI","SEEMA",NULL,"FAMILY PRACTICE",NULL,"282","$61,104.39","$216.68","2.0088","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1447427471","DATTANI","SEEMA",NULL,"FAMILY PRACTICE",NULL,"282","$61,104.39","$216.68","2.0088","0.00000000000000000000",NULL
"5597843763","Group Practice","SEAFORD INTERNAL MEDICINE LLC","756","1992936389","GINN","BEATRICE",NULL,"NURSE PRACTITIONER","68","519","$199,471.39","$384.34","2.0077","0.13102119460500963391","99.8600000000000000"
"2860421047","Group Practice","VAN BUREN MEDICAL ASSOCIATES","177","1801858840","ZHU","YING",NULL,"FAMILY PRACTICE","72","743","$266,970.99","$359.31","2.0053","0.09690444145356662180","145.2500000000000000"
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1790088128","PATEL","SHRADDHA",NULL,"PHYSICIAN ASSISTANT",NULL,"325","$33,075.66","$101.77","2.0042","0.00000000000000000000",NULL
"4284733221","Group Practice","FIRST STATE MEDICAL ASSOCIATES","116","1245236843","AMPADU","FRANKLIN",NULL,"INTERNAL MEDICINE","55","608","$211,592.99","$348.01","2.002","0.09046052631578947368","139.5000000000000000"
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1013290162","SEPTER","MICHELLE",NULL,"NURSE PRACTITIONER",NULL,"225","$17,979.82","$79.91","1.9846","0.00000000000000000000",NULL
"5294981163","Group Practice","MEDEXPRESS INC-DELAWARE","172","1609231422","CHILDS","SHANNON",NULL,"NURSE PRACTITIONER",NULL,"163","$25,450.85","$156.14","1.9801","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1619188851","KAVANAUGH","ERIN",NULL,"FAMILY PRACTICE",NULL,"223","$36,243.50","$162.53","1.9768","0.00000000000000000000",NULL
"4789726381","Solo Practice",NULL,"63","1164458485","BIASOTTO","NICHOLAS",NULL,"FAMILY PRACTICE","63","300","$115,571.70","$385.24","1.9699","0.21000000000000000000","139.5000000000000000"
"4284733221","Group Practice","FIRST STATE MEDICAL ASSOCIATES","116","1083792352","CASTRO","JOSE","MD","INTERNAL MEDICINE","14","620","$255,225.40","$411.65","1.9624","0.02258064516129032258","112.8300000000000000"
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1467611772","RAPACCIUOLO","JAMIE",NULL,"FAMILY PRACTICE",NULL,"257","$33,561.86","$130.59","1.9555","0.00000000000000000000",NULL
"5496744864","Group Practice","BEEBE PHYSICIAN NETWORK INC.","2344","1740684653","CHASE","ALEXANDER",NULL,"PHYSICIAN ASSISTANT",NULL,"124","$10,627.10","$85.70","1.9553","0.00000000000000000000",NULL
"7911987144","Group Practice","ST FRANCIS HOSPITAL INC","11","1861401903","HACK","DAVID",NULL,"FAMILY PRACTICE",NULL,"172","$35,420.08","$205.93","1.9549","0.00000000000000000000",NULL
"6709178510","Group Practice","EAST COAST OBSERVATION PHYSICIANS LLP","309","1851549513","MALLEE","CYNTHIA",NULL,"NURSE PRACTITIONER",NULL,"52","$5,923.22","$113.91","1.951","0.00000000000000000000",NULL
"9931255874","Group Practice","A DOUGLAS CHERVENAK DO PA",NULL,"1225063829","ABRAMS","JEROME",NULL,"FAMILY PRACTICE",NULL,"298","$131,404.12","$440.95","1.9501","0.00000000000000000000",NULL
"5496744864","Group Practice","BEEBE PHYSICIAN NETWORK INC.","2344","1508177809","FREDERICK","ELIZABETH",NULL,"NURSE PRACTITIONER",NULL,"312","$34,595.85","$110.88","1.9475","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1548540503","INGRAM","ANNIE",NULL,"NURSE PRACTITIONER",NULL,"185","$14,436.45","$78.03","1.9474","0.00000000000000000000",NULL
"3678560505","Group Practice","BRANDYWINE MEDICAL ASSOCIATES, INC.","289","1861449977","GOVER","ALINA","MD","INTERNAL MEDICINE","36","399","$184,816.16","$463.20","1.9444","0.09022556390977443609","145.2500000000000000"
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1861449977","GOVER","ALINA","MD","INTERNAL MEDICINE","36","399","$184,816.16","$463.20","1.9444","0.09022556390977443609","145.2500000000000000"
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1497936652","EDEN","TIMOTHY",NULL,"NURSE PRACTITIONER",NULL,"26","$1,697.52","$65.29","1.9415","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1780663955","ZEBLEY","CHRISTOPHER","NP","NURSE PRACTITIONER",NULL,"57","$7,078.88","$124.19","1.9404","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1811977093","BRICE","JOANNE",NULL,"INTERNAL MEDICINE","245","1020","$282,439.70","$276.90","1.9388","0.24019607843137254902","117.4800000000000000"
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1740476605","CAMPBELL","SHERRI",NULL,"PHYSICIAN ASSISTANT",NULL,"552","$50,057.50","$90.68","1.9352","0.00000000000000000000",NULL
"2466351481","Group Practice","CHRISTIANA CARE HEALTH INITIATIVES",NULL,"1023278694","MORGAN-GOUVEIA","MELISSA",NULL,"GERIATRIC MEDICINE",NULL,"303","$80,297.51","$265.01","1.9265","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1023278694","MORGAN-GOUVEIA","MELISSA",NULL,"GERIATRIC MEDICINE",NULL,"303","$80,297.51","$265.01","1.9265","0.00000000000000000000",NULL
"6709178510","Group Practice","EAST COAST OBSERVATION PHYSICIANS LLP","309","1851748024","O CONNOR","ANNIE",NULL,"PHYSICIAN ASSISTANT",NULL,"169","$21,452.89","$126.94","1.918","0.00000000000000000000",NULL
"6709178510","Group Practice","EAST COAST OBSERVATION PHYSICIANS LLP","309","1679922405","KEITEL","COURTNEY",NULL,"PHYSICIAN ASSISTANT",NULL,"109","$13,928.72","$127.79","1.9089","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1124099973","DONAHUE SMITH","CATHERINE","NP","NURSE PRACTITIONER",NULL,"337","$46,360.31","$137.57","1.9082","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1518192640","BAKER URBAN","MICHAELENE",NULL,"NURSE PRACTITIONER",NULL,"107","$7,342.12","$68.62","1.9072","0.00000000000000000000",NULL
"6709178510","Group Practice","EAST COAST OBSERVATION PHYSICIANS LLP","309","1548249477","SULLIVAN","JOHN","PA","PHYSICIAN ASSISTANT",NULL,"125","$15,039.82","$120.32","1.9064","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1952362402","DOHANISH","RONALD","PA","PHYSICIAN ASSISTANT",NULL,"335","$77,233.52","$230.55","1.9051","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1881038578","LINK","EMILY",NULL,"NURSE PRACTITIONER",NULL,"192","$13,352.32","$69.54","1.9029","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1558351205","PHILLIPS","LISA","MD","OBSTETRICS/GYNECOLOGY",NULL,"65","$3,717.16","$57.19","1.9022","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1265445233","O NEILL","JOHN",NULL,"INTERNAL MEDICINE",NULL,"763","$137,596.47","$180.34","1.9018","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1629485081","TOCCI","DANIELA",NULL,"NURSE PRACTITIONER",NULL,"121","$9,119.51","$75.37","1.8983","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1730551086","KOTERWAS","STEPHANIE",NULL,"NURSE PRACTITIONER",NULL,"104","$6,480.64","$62.31","1.8977","0.00000000000000000000",NULL
"1850472390","Group Practice","INPATIENT CONSULTANTS OF DELAWARE, INC","170","1902811730","AGARD","REYNOLD","MD","INTERNAL MEDICINE","55","941","$363,086.99","$385.85","1.8972","0.05844845908607863974","115.1300000000000000"
"7416845383","Group Practice","PREMIERE PHYSICIANS P.A.","195","1902811730","AGARD","REYNOLD","MD","INTERNAL MEDICINE","55","941","$363,086.99","$385.85","1.8972","0.05844845908607863974","115.1300000000000000"
"9234156985","Group Practice","HOSPITAL MEDICINE ASSOCIATES LLC","55","1902811730","AGARD","REYNOLD","MD","INTERNAL MEDICINE","55","941","$363,086.99","$385.85","1.8972","0.05844845908607863974","115.1300000000000000"
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1609804061","DEAN","LINDA",NULL,"NURSE PRACTITIONER",NULL,"68","$9,920.71","$145.89","1.8906","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1659309086","SULLIVAN","KATHY","NP","NURSE PRACTITIONER",NULL,"313","$32,342.75","$103.33","1.8893","0.00000000000000000000",NULL
"7315901253","Group Practice","MID SUSSEX MEDICAL CENTER INC","495","1689857419","WADI","ZIYAD",NULL,"INTERNAL MEDICINE",NULL,"459","$143,132.19","$311.83","1.8813","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1376860098","PANHUISE","EMILY",NULL,"PHYSICIAN ASSISTANT",NULL,"290","$100,420.47","$346.28","1.8777","0.00000000000000000000",NULL
"5496744864","Group Practice","BEEBE PHYSICIAN NETWORK INC.","2344","1699151647","CANNATELLI","KATHLEEN",NULL,"NURSE PRACTITIONER",NULL,"369","$35,373.58","$95.86","1.8674","0.00000000000000000000",NULL
"3274530217","Group Practice","FAMILY MEDICAL ASSOCIATES OF DELAWARE","190","1033151642","MAGAT","LAKAN KARLO","MD","FAMILY PRACTICE","130","540","$169,339.60","$313.59","1.8632","0.24074074074074074074","173.0200000000000000"
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1164712295","WOODWARD RILEY","KEVINA",NULL,"PHYSICIAN ASSISTANT",NULL,"25","$2,150.95","$86.04","1.861","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1245297324","HASSLER","DEBORAH","NP","NURSE PRACTITIONER",NULL,"97","$6,510.71","$67.12","1.8593","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1215346150","VICTOR","ANESHA",NULL,"NURSE PRACTITIONER",NULL,"98","$10,022.02","$102.27","1.8572","0.00000000000000000000",NULL
"6800706599","Group Practice","WESTSIDE FAMILY HEALTHCARE, INC.","13","1275924433","RICHARDSON","NEELY",NULL,"NURSE PRACTITIONER",NULL,"232","$43,013.35","$185.40","1.8511","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1710994827","MENDELL","MARK","NP","NURSE PRACTITIONER",NULL,"108","$7,360.85","$68.16","1.8487","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1265590996","MAIESE","KRISTI","PA","PHYSICIAN ASSISTANT",NULL,"18","$2,750.83","$152.82","1.8462","0.00000000000000000000",NULL
"7911987144","Group Practice","ST FRANCIS HOSPITAL INC","11","1891868832","MCCROSSAN","MARY","MD","FAMILY PRACTICE",NULL,"352","$73,549.31","$208.95","1.8442","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1063415651","CHUDZIK","SUSAN",NULL,"NURSE PRACTITIONER",NULL,"336","$30,555.30","$90.94","1.8435","0.00000000000000000000",NULL
"6800706599","Group Practice","WESTSIDE FAMILY HEALTHCARE, INC.","13","1851710164","HANSBY","KEYMA",NULL,"NURSE PRACTITIONER",NULL,"25","$486.13","$19.45","1.8412","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1982963443","EL-AMRAOUI","KATHRYN",NULL,"INTERNAL MEDICINE",NULL,"245","$57,008.99","$232.69","1.8355","0.00000000000000000000",NULL
"5395774582","Solo Practice",NULL,"12","1427061704","BROWN","BARRINGTON","MD","FAMILY PRACTICE","12","325","$80,051.42","$246.31","1.8337","0.03692307692307692308","114.7500000000000000"
"8022906627","Solo Practice",NULL,"50","1750359840","KUMAR","SAMBHAB",NULL,"INTERNAL MEDICINE","50","780","$392,316.24","$502.97","1.8232","0.06410256410256410256","117.4800000000000000"
"7911987144","Group Practice","ST FRANCIS HOSPITAL INC","11","1578671293","TRIBUIANI","MELISSA",NULL,"FAMILY PRACTICE",NULL,"193","$49,847.15","$258.28","1.8216","0.00000000000000000000",NULL
"3870532435","Group Practice","FIRST STATE FAMILY PRACTICE, INC","132","1497839419","KEHAGIAS","IOANNIS",NULL,"FAMILY PRACTICE","132","919","$305,098.78","$331.99","1.8187","0.14363438520130576714","142.3450000000000000"
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1497839419","KEHAGIAS","IOANNIS",NULL,"FAMILY PRACTICE","132","919","$305,098.78","$331.99","1.8187","0.14363438520130576714","142.3450000000000000"
"6800706599","Group Practice","WESTSIDE FAMILY HEALTHCARE, INC.","13","1164658621","ANDERSON THOMAS","MYCHAL",NULL,"OBSTETRICS/GYNECOLOGY",NULL,"23","$4,592.72","$199.68","1.8109","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1164658621","ANDERSON THOMAS","MYCHAL",NULL,"OBSTETRICS/GYNECOLOGY",NULL,"23","$4,592.72","$199.68","1.8109","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1184012783","HOOK","KATHRYN",NULL,"NURSE PRACTITIONER",NULL,"61","$3,705.30","$60.74","1.8063","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1164405361","BHAT","ROOPARANI",NULL,"GERIATRIC MEDICINE",NULL,"194","$31,813.23","$163.99","1.8023","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1316282106","SPRINGER","MAUREEN",NULL,"NURSE PRACTITIONER",NULL,"377","$34,051.94","$90.32","1.7938","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1285063602","DESAI","PRITIBEN",NULL,"NURSE PRACTITIONER",NULL,"484","$43,586.88","$90.06","1.7836","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1346288230","ANTELL","KAREN","MD","FAMILY PRACTICE",NULL,"112","$8,269.52","$73.84","1.7793","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1609851930","SIMPSON","DAVID",NULL,"FAMILY PRACTICE",NULL,"505","$110,111.00","$218.04","1.7734","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1821078742","BELAIR","NORMAN",NULL,"PHYSICIAN ASSISTANT",NULL,"25","$3,951.49","$158.06","1.7706","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1144262288","JACKSON","CHERYL",NULL,"INTERNAL MEDICINE",NULL,"275","$39,636.54","$144.13","1.7692","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1750797635","KLAIR","STEPHANIE",NULL,"NURSE PRACTITIONER",NULL,"159","$10,659.63","$67.04","1.7675","0.00000000000000000000",NULL
"7315901253","Group Practice","MID SUSSEX MEDICAL CENTER INC","495","1225076375","GORGUI","KHALIL","MD","FAMILY PRACTICE","133","382","$152,418.39","$399.00","1.7665","0.34816753926701570681","117.4800000000000000"
"2163482522","Solo Practice",NULL,"12","1891740866","AL JUNAIDI","ISLAM","MD","INTERNAL MEDICINE","12","516","$384,162.41","$744.50","1.7619","0.02325581395348837209","100.6500000000000000"
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1336271436","EWEN","EDWARD","MD","INTERNAL MEDICINE",NULL,"193","$25,439.16","$131.81","1.7552","0.00000000000000000000",NULL
"5890798862","Group Practice","MEDICAL ASSOCIATES OF BEAR","227","1487651741","BADILLO","RENE","MD","INTERNAL MEDICINE","162","530","$169,484.57","$319.78","1.7532","0.30566037735849056604","142.3450000000000000"
"42352718","Solo Practice",NULL,NULL,"1861481103","SAMSEL","FREDERICK",NULL,"INTERNAL MEDICINE",NULL,"891","$315,373.12","$353.95","1.747","0.00000000000000000000",NULL
"6800706599","Group Practice","WESTSIDE FAMILY HEALTHCARE, INC.","13","1952509408","WILSON","ADRIAN",NULL,"FAMILY PRACTICE",NULL,"75","$2,169.04","$28.92","1.7395","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1295937365","ELDRIDGE","JUSTIN",NULL,"INTERNAL MEDICINE",NULL,"264","$28,271.96","$107.09","1.7317","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1366496614","JENSEN","JILL","NP","NURSE PRACTITIONER",NULL,"70","$6,412.87","$91.61","1.7292","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1275531873","VERUCCI","LESLIE",NULL,"NURSE PRACTITIONER",NULL,"274","$21,564.84","$78.70","1.7256","0.00000000000000000000",NULL
"7315901253","Group Practice","MID SUSSEX MEDICAL CENTER INC","495","1114965167","KIM","JOSEPH","DO","FAMILY PRACTICE","94","294","$108,656.42","$369.58","1.7201","0.31972789115646258503","117.4800000000000000"
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1467690487","JACKSON","KRISTINE",NULL,"NURSE PRACTITIONER",NULL,"71","$6,254.58","$88.09","1.7082","0.00000000000000000000",NULL
"3870503469","Group Practice","DELAWARE PRIMARY CARE LLC","740","1003046624","TAN","THEODORE CONRAD",NULL,"INTERNAL MEDICINE","126","465","$168,054.84","$361.41","1.7014","0.27096774193548387097","115.1300000000000000"
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1154746832","GALLOWAY","AMANDA",NULL,"NURSE PRACTITIONER",NULL,"44","$2,350.34","$53.42","1.6981","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1851736334","HUSSAIN","ZEHRA",NULL,"INTERNAL MEDICINE",NULL,"134","$16,693.64","$124.58","1.6895","0.00000000000000000000",NULL
"9830239532","Solo Practice",NULL,"225","1710079942","TATAGARI","VIJAYASEKHAR",NULL,"INTERNAL MEDICINE","225","406","$202,830.74","$499.58","1.6881","0.55418719211822660099","145.2500000000000000"
"6800706599","Group Practice","WESTSIDE FAMILY HEALTHCARE, INC.","13","1083966535","BRYANT","DEBORAH",NULL,"NURSE PRACTITIONER",NULL,"37","$803.95","$21.73","1.6868","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1700944816","LOHKAMP","JENNIFER","PA","PHYSICIAN ASSISTANT",NULL,"11","$2,823.16","$256.65","1.6844","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1710267174","HART","STEPHANIE",NULL,"NURSE PRACTITIONER",NULL,"178","$11,763.47","$66.09","1.6834","0.00000000000000000000",NULL
"7911987144","Group Practice","ST FRANCIS HOSPITAL INC","11","1144660309","PINHEIRO","ANGELA",NULL,"NURSE PRACTITIONER",NULL,"193","$25,064.18","$129.87","1.6811","0.00000000000000000000",NULL
"5496744864","Group Practice","BEEBE PHYSICIAN NETWORK INC.","2344","1922155795","WELLS","BEVERLY","NP","NURSE PRACTITIONER",NULL,"812","$60,971.45","$75.09","1.6806","0.00000000000000000000",NULL
"9234200155","Solo Practice",NULL,NULL,"1780618702","GILANI","MALIK",NULL,"INTERNAL MEDICINE",NULL,"407","$281,312.71","$691.19","1.6803","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1659468114","TUOHY","CHERYL","NP","NURSE PRACTITIONER",NULL,"179","$18,221.05","$101.79","1.6792","0.00000000000000000000",NULL
"3870503469","Group Practice","DELAWARE PRIMARY CARE LLC","740","1285615146","OSUNKOYA","ABIMBOLA",NULL,"INTERNAL MEDICINE","121","429","$196,643.93","$458.38","1.6785","0.28205128205128205128","142.3450000000000000"
"5496744864","Group Practice","BEEBE PHYSICIAN NETWORK INC.","2344","1457749798","PURPLE","ELLEN",NULL,"NURSE PRACTITIONER",NULL,"376","$34,412.25","$91.52","1.6728","0.00000000000000000000",NULL
"8820021736","Solo Practice",NULL,"158","1275619652","SINGSON","DOMINGO",NULL,"FAMILY PRACTICE","158","253","$169,867.09","$671.41","1.6662","0.62450592885375494071","112.6100000000000000"
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1336283803","SMALLWOOD","KEVIN",NULL,"PHYSICIAN ASSISTANT",NULL,"16","$4,952.54","$309.53","1.6641","0.00000000000000000000",NULL
"4789631268","Group Practice","FAMILY HEALTH OF DELAWARE",NULL,"1164437513","TONWE","TUTSE",NULL,"FAMILY PRACTICE",NULL,"219","$70,726.33","$322.95","1.6639","0.00000000000000000000",NULL
"7911987144","Group Practice","ST FRANCIS HOSPITAL INC","11","1699761288","BONNER","HUGH","MD","FAMILY PRACTICE","11","318","$91,273.20","$287.02","1.6615","0.03459119496855345912","173.0200000000000000"
"6800706599","Group Practice","WESTSIDE FAMILY HEALTHCARE, INC.","13","1962632364","PIRESTANI","ALIREZA",NULL,"INTERNAL MEDICINE",NULL,"40","$1,384.43","$34.61","1.6588","0.00000000000000000000",NULL
"7315901253","Group Practice","MID SUSSEX MEDICAL CENTER INC","495","1932497773","AGARWAL","KUNAL",NULL,"FAMILY PRACTICE","21","406","$118,705.69","$292.38","1.6547","0.05172413793103448276","117.4800000000000000"
"6709178510","Group Practice","EAST COAST OBSERVATION PHYSICIANS LLP","309","1033100748","LEITE","MICHELLE",NULL,"NURSE PRACTITIONER",NULL,"325","$33,537.55","$103.19","1.6536","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1427283035","FILIP","ANNA",NULL,"FAMILY PRACTICE",NULL,"224","$17,002.90","$75.91","1.6517","0.00000000000000000000",NULL
"5991968109","Solo Practice",NULL,"67","1952552572","KHANDELWAL","RASHMI",NULL,"INTERNAL MEDICINE","67","714","$151,923.56","$212.78","1.6462","0.09383753501400560224","142.3450000000000000"
"7416845383","Group Practice","PREMIERE PHYSICIANS P.A.","195","1225310840","AYERS","CHRISTINA",NULL,"NURSE PRACTITIONER","85","366","$95,259.68","$260.27","1.6438","0.23224043715846994536","97.8600000000000000"
"6800706599","Group Practice","WESTSIDE FAMILY HEALTHCARE, INC.","13","1649279399","GRAVES","STACEY","NP","NURSE PRACTITIONER",NULL,"13","$311.96","$24.00","1.641","0.00000000000000000000",NULL
"5294981163","Group Practice","MEDEXPRESS INC-DELAWARE","172","1336207315","LILES","MARIANNE","NP","NURSE PRACTITIONER",NULL,"497","$50,724.78","$102.06","1.6307","0.00000000000000000000",NULL
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1619916616","SCHENCK","SARAH","MD","INTERNAL MEDICINE",NULL,"238","$28,297.35","$118.90","1.6241","0.00000000000000000000",NULL
"4284641812","Solo Practice",NULL,"970","1407811490","HELOU","BESHARA","MD","INTERNAL MEDICINE","970","1527","$1,150,821.34","$753.65","1.6177","0.63523248199083169614","143.4750000000000000"
"9739097569","Group Practice","CHRISTIANA CARE HEALTH SERVICES INC","1942","1437547668","EVANS MITCHELL","STEPHANIE",NULL,"NURSE PRACTITIONER",NULL,"75","$24,411.88","$325.49","1.6132","0.00000000000000000000",NULL
"2466351481","Group Practice","CHRISTIANA CARE HEALTH INITIATIVES",NULL,"1588898597","GUARINO","JEFFREY",NULL,"GERIATRIC MEDICINE",NULL,"527","$98,672.82","$187.23","1.6125","0.00000000000000000000",NULL
